City,Year,Sport,Discipline,Event,Gender,Country,Medal,Players
Sydney,2000,Aquatics,Diving,synchronized diving 10m platform,Men,Russia,Gold,"SAUTIN, Dmitry"
Sydney,2000,Aquatics,Diving,3m springboard,Women,Germany,Bronze,"LINDNER, Doerte"
Sydney,2000,Aquatics,Diving,synchronized diving 3m springboard,Women,China,Silver,"FU, Mingxia"
Sydney,2000,Aquatics,Diving,synchronized diving 3m springboard,Women,Ukraine,Bronze,"SOROKINA, Ganna"
Sydney,2000,Aquatics,Diving,synchronized diving 3m springboard,Women,China,Silver,"GUO, Jingjing"
Sydney,2000,Aquatics,Diving,synchronized diving 3m springboard,Men,Russia,Silver,"SAUTIN, Dmitry"
Sydney,2000,Aquatics,Diving,3m springboard,Men,China,Gold,"XIONG, Ni"
Sydney,2000,Aquatics,Diving,3m springboard,Men,Russia,Bronze,"SAUTIN, Dmitry"
Sydney,2000,Aquatics,Diving,synchronized diving 3m springboard,Men,Russia,Silver,"DOBROSKOK, Alexandre"
Sydney,2000,Aquatics,Diving,synchronized diving 10m platform,Men,Germany,Bronze,"MEYER, Heiko"
Sydney,2000,Aquatics,Diving,synchronized diving 10m platform,Women,Canada,Silver,"MONTMINY, Anne Katherine"
Sydney,2000,Aquatics,Diving,synchronized diving 3m springboard,Women,Ukraine,Bronze,"ZHUPINA, Olena"
Sydney,2000,Aquatics,Diving,synchronized diving 10m platform,Women,Canada,Silver,"HEYMANS, Emilie"
Sydney,2000,Aquatics,Diving,synchronized diving 10m platform,Men,China,Silver,"TIAN, Liang"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,United States,Gold,"THOMPSON, Jenny"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Men,Australia,Gold,"HACKETT, Grant"
Sydney,2000,Aquatics,Swimming,100m freestyle,Men,United States,Bronze,"HALL, Gary Jr."
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Women,Sweden,Bronze,"ALSHAMMAR, Therese"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Women,Germany,Bronze,"STEFFEN, Britta"
Sydney,2000,Aquatics,Swimming,200m freestyle,Women,Australia,Gold,"O'NEILL, Susan"
Sydney,2000,Aquatics,Swimming,200m individual medley,Women,Romania,Silver,"CASLARU, Beatrice"
Sydney,2000,Aquatics,Swimming,400m individual medley,Women,Japan,Silver,"TAJIMA, Yasuko"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Men,United States,Silver,"DAVIS, Josh"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,Japan,Bronze,"TANAKA, Masami"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Women,United States,Gold,"THOMPSON, Jenny"
Sydney,2000,Aquatics,Swimming,100m backstroke,Women,Romania,Gold,"MOCANU, Diana"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Men,Brazil,Bronze,"JAYME, Carlos"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,Japan,Bronze,"ONISHI, Junko"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Women,United States,Gold,"VAN DYKEN, Amy"
Sydney,2000,Aquatics,Swimming,100m butterfly,Men,Australia,Bronze,"HUEGILL, Geoff"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Women,Netherlands,Silver,"VAN RIJN, Wilma"
Sydney,2000,Aquatics,Swimming,50m freestyle,Women,United States,Bronze,"TORRES, Dara"
Sydney,2000,Aquatics,Swimming,400m individual medley,Men,Canada,Bronze,"MYDEN, Curtis Allen"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,Australia,Silver,"THORPE, Ian"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Men,Australia,Gold,"FYDLER, Christopher John"
Sydney,2000,Aquatics,Swimming,200m backstroke,Men,United States,Gold,"KRAYZELBURG, Lenny"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Men,Netherlands,Bronze,"VAN DEN HOOGENBAND, Pieter"
Sydney,2000,Aquatics,Swimming,200m freestyle,Men,Australia,Silver,"THORPE, Ian"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Men,Australia,Gold,"KLIM, Michael"
Sydney,2000,Aquatics,Swimming,200m individual medley,Men,Italy,Gold,"ROSOLINO, Massimiliano"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Men,Brazil,Bronze,"SILVA FILHO, Edvaldo"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Men,United States,Silver,"HALL, Gary Jr."
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Men,United States,Silver,"ERVIN, Anthony"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Men,Brazil,Bronze,"SCHERER, Fernando"
Sydney,2000,Aquatics,Swimming,200m breaststroke,Women,United States,Silver,"KOWAL, Kristy"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,Germany,Bronze,"SPANNEBERG, Torsten"
Sydney,2000,Aquatics,Swimming,50m freestyle,Men,United States,Gold,"HALL, Gary Jr."
Sydney,2000,Aquatics,Swimming,200m backstroke,Men,Australia,Bronze,"WELSH, Matthew"
Sydney,2000,Aquatics,Swimming,200m freestyle,Men,Netherlands,Gold,"VAN DEN HOOGENBAND, Pieter"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Women,United States,Gold,"ARSENAULT, Samantha"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Men,Netherlands,Bronze,"ZUIJDWEG, Martijn"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Men,Australia,Gold,"THORPE, Ian"
Sydney,2000,Aquatics,Swimming,800m freestyle,Women,United States,Bronze,"SANDENO, Kaitlin"
Sydney,2000,Aquatics,Swimming,50m freestyle,Men,United States,Gold,"ERVIN, Anthony"
Sydney,2000,Aquatics,Swimming,200m breaststroke,Men,Italy,Gold,"FIORAVANTI, Domenico"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,Australia,Silver,"THOMAS, Petria"
Sydney,2000,Aquatics,Swimming,100m breaststroke,Women,Australia,Silver,"JONES, Leisel"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Women,Australia,Silver,"ROONEY, Giaan"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Women,Sweden,Bronze,"KAMMERLING, Anna-Karin"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,Australia,Silver,"KLIM, Michael"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Men,Australia,Gold,"KLIM, Michael"
Sydney,2000,Aquatics,Swimming,100m freestyle,Women,United States,Bronze,"TORRES, Dara"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Women,United States,Gold,"MUNZ, Diana"
Sydney,2000,Aquatics,Swimming,200m freestyle,Women,Slovakia,Silver,"MORAVCOVA, Martina"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Women,Netherlands,Silver,"VAN ROOIJEN, Manon"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Women,Sweden,Bronze,"SJOBERG, Johanna"
Sydney,2000,Aquatics,Swimming,200m butterfly,Women,Australia,Silver,"O'NEILL, Susan"
Sydney,2000,Aquatics,Swimming,100m freestyle,Men,Netherlands,Gold,"VAN DEN HOOGENBAND, Pieter"
Sydney,2000,Aquatics,Swimming,200m breaststroke,Women,Hungary,Gold,"KOVACS, Agnes"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,United States,Gold,"STITTS, Staciana"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,Germany,Bronze,"RUPPRATH, Thomas"
Sydney,2000,Aquatics,Swimming,200m backstroke,Women,Romania,Gold,"MOCANU, Diana"
Sydney,2000,Aquatics,Swimming,400m freestyle,Women,United States,Silver,"MUNZ, Diana"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Women,Australia,Silver,"THOMSON, Kirsten"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,Australia,Silver,"O'NEILL, Susan"
Sydney,2000,Aquatics,Swimming,50m freestyle,Women,Sweden,Silver,"ALSHAMMAR, Therese"
Sydney,2000,Aquatics,Swimming,200m breaststroke,Women,United States,Bronze,"BEARD, Amanda"
Sydney,2000,Aquatics,Swimming,100m backstroke,Women,Spain,Bronze,"ZHIVANEVSKAYA, Nina Alexandrovna"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,Australia,Silver,"WATSON, Josh"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Women,Netherlands,Silver,"DE BRUIJN, Inge"
Sydney,2000,Aquatics,Swimming,100m breaststroke,Men,United States,Silver,"MOSES, Ed"
Sydney,2000,Aquatics,Swimming,100m butterfly,Men,Sweden,Gold,"FROLANDER, Lars"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Women,Germany,Bronze,"FREITAG, Meike"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Men,United States,Silver,"KELLER, Klete"
Sydney,2000,Aquatics,Swimming,400m freestyle,Men,Italy,Silver,"ROSOLINO, Massimiliano"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Women,Germany,Bronze,"KIELGASS, Kerstin"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,Australia,Silver,"HARRISON, Regan"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,Australia,Silver,"WELSH, Matthew"
Sydney,2000,Aquatics,Swimming,100m breaststroke,Men,Russia,Bronze,"SLUDNOV, Roman"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,Japan,Bronze,"NAKAMURA, Mai"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Men,Australia,Gold,"KIRBY, William"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,Germany,Bronze,"THELOKE, Stev"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,Australia,Silver,"CALUB, Dyana"
Sydney,2000,Aquatics,Swimming,100m butterfly,Women,United States,Bronze,"TORRES, Dara"
Sydney,2000,Aquatics,Swimming,100m freestyle,Men,Russia,Silver,"POPOV, Alexander"
Sydney,2000,Aquatics,Swimming,100m backstroke,Men,Germany,Bronze,"THELOKE, Stev"
Sydney,2000,Aquatics,Swimming,200m butterfly,Men,Ukraine,Silver,"SYLANTYEV, Denys"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Men,Australia,Gold,"PEARSON, Todd"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,United States,Gold,"CROCKER, Ian"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,Germany,Bronze,"KRUPPA, Jens"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Women,United States,Gold,"THOMPSON, Jenny"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Men,Brazil,Bronze,"BORGES, Gustavo"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,Australia,Silver,"WHITE, Tarnee"
Sydney,2000,Aquatics,Swimming,100m freestyle,Women,Netherlands,Gold,"DE BRUIJN, Inge"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Women,Germany,Bronze,"VAN ALMSICK, Franziska"
Sydney,2000,Aquatics,Swimming,800m freestyle,Women,Ukraine,Silver,"KLOCHKOVA, Yana"
Sydney,2000,Aquatics,Swimming,1500m freestyle,Men,United States,Bronze,"THOMPSON, Chris"
Sydney,2000,Aquatics,Swimming,200m individual medley,Women,Ukraine,Gold,"KLOCHKOVA, Yana"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Men,United States,Silver,"LEZAK, Jason"
Sydney,2000,Aquatics,Swimming,200m freestyle,Men,Italy,Bronze,"ROSOLINO, Massimiliano"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Women,Sweden,Bronze,"LILLHAGE, Josefin"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Women,Australia,Silver,"THOMAS, Petria"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,Australia,Silver,"MITCHELL, Ryan"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Women,Australia,Silver,"GRAHAM, Elka"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,United States,Gold,"LEZAK, Jason"
Sydney,2000,Aquatics,Swimming,200m individual medley,Women,United States,Bronze,"TEUSCHER, Cristina"
Sydney,2000,Aquatics,Swimming,400m freestyle,Women,United States,Gold,"BENNETT, Brooke"
Sydney,2000,Aquatics,Swimming,200m breaststroke,Men,South Africa,Silver,"PARKIN, Terence"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,United States,Gold,"QUANN, Megan"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Men,United States,Silver,"WALKER, Neil"
Sydney,2000,Aquatics,Swimming,100m backstroke,Women,Japan,Silver,"NAKAMURA, Mai"
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Men,Australia,Gold,"PINE, Adam"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,United States,Gold,"HANNAN, Tommy"
Sydney,2000,Aquatics,Swimming,100m breaststroke,Women,United States,Gold,"QUANN, Megan"
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Men,United States,Silver,"RAUCH, Jamie"
Sydney,2000,Aquatics,Swimming,400m individual medley,Women,Romania,Bronze,"CASLARU, Beatrice"
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,United States,Gold,"SHEALY, Courtney"
Sydney,2000,Aquatics,Swimming,200m butterfly,Women,Australia,Bronze,"THOMAS, Petria"
